,사고지역관리번호,사고연도,사고유형구분,위치코드,사고다발지역시도시군구,사고지역위치명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,위도,경도
3492,2015046,2014,자전거,11320003,서울특별시 도봉구3,서울특별시 도봉구 창동(도봉보건소 부근),5,5,0,0,4,1,37.65673675,127.0396532
3493,2015046,2014,자전거,11320004,서울특별시 도봉구4,서울특별시 도봉구 창동(서울문화고 부근),4,4,0,2,2,0,37.66210942,127.0468196
3494,2015046,2014,자전거,11320005,서울특별시 도봉구5,서울특별시 도봉구 방학동(도봉소방서 부근),4,4,0,1,1,2,37.66450911,127.0432451
3495,2015046,2014,자전거,11350001,서울특별시 노원구1,서울특별시 노원구 공릉동(중랑구-노원구경계(6) 부근),10,10,0,2,4,4,37.61706707,127.0754982
3496,2015046,2014,자전거,11350002,서울특별시 노원구2,서울특별시 노원구 상계동(상계초등학교_노원길_진출_1 부근),7,7,0,4,1,2,37.65831287,127.06547
3497,2015046,2014,자전거,11350003,서울특별시 노원구3,서울특별시 노원구 하계동(하계극동아파트 부근),6,6,0,0,4,2,37.63361159,127.0655187
3498,2015046,2014,자전거,11350004,서울특별시 노원구4,서울특별시 노원구 하계동(한신청구아파트1동 부근),5,5,0,4,1,0,37.63684759,127.0694215
3499,2015046,2014,자전거,11350005,서울특별시 노원구5,서울특별시 노원구 중계동(유경사거리 부근),5,5,0,2,2,1,37.64807935,127.0765061
3500,2015046,2014,자전거,11350006,서울특별시 노원구6,서울특별시 노원구 상계동(노일초교 부근),5,5,0,1,3,1,37.67425523,127.0555134
3501,2015046,2014,자전거,11350007,서울특별시 노원구7,서울특별시 노원구 하계동(노원경찰서 부근),5,5,0,1,3,1,37.6440746,127.0711752
3502,2015046,2014,자전거,11350008,서울특별시 노원구8,서울특별시 노원구 상계동(창동교 부근),5,5,0,1,2,2,37.6531873,127.0547214
3503,2015046,2014,자전거,11350009,서울특별시 노원구9,서울특별시 노원구 중계동(노해근린공원 부근),4,4,0,2,2,0,37.64897174,127.069492
3504,2015046,2014,자전거,11350010,서울특별시 노원구10,서울특별시 노원구 중계동(중계근린공원 부근),4,4,0,2,2,0,37.64105451,127.0660806
3505,2015046,2014,자전거,11350011,서울특별시 노원구11,서울특별시 노원구 상계동(노원역_노해길_진입_2 부근),4,4,0,1,3,0,37.65439939,127.0601532
3506,2015046,2014,자전거,11380001,서울특별시 은평구1,서울특별시 은평구 불광동(연신내진원와이타운 부근),8,9,0,5,3,1,37.61870495,126.9202201
3507,2015046,2014,자전거,11380002,서울특별시 은평구2,서울특별시 은평구 역촌동(윤엘리트학원 부근),8,8,0,2,3,3,37.6035138,126.9157874
3508,2015046,2014,자전거,11380003,서울특별시 은평구3,서울특별시 은평구 응암동(신사오거리 부근),7,7,0,1,5,1,37.59931338,126.9156442
3509,2015046,2014,자전거,11380004,서울특별시 은평구4,서울특별시 은평구 응암동(남전빌딩 부근),6,6,0,2,2,2,37.60171852,126.9226776
3510,2015046,2014,자전거,11380005,서울특별시 은평구5,서울특별시 은평구 역촌동(역촌역 부근),5,6,0,2,3,1,37.60655689,126.9230899
3511,2015046,2014,자전거,11380006,서울특별시 은평구6,서울특별시 은평구 불광동(연서로-연천초교길진출로 부근),5,5,0,1,2,2,37.62145697,126.9259218
3512,2015046,2014,자전거,11380007,서울특별시 은평구7,서울특별시 은평구 갈현동(길마독사거리 부근),5,5,0,0,2,3,37.61488299,126.9168378
3513,2015046,2014,자전거,11380008,서울특별시 은평구8,서울특별시 은평구 응암동(크리비아 부근),4,4,0,0,2,2,37.59099534,126.9159131
3514,2015046,2014,자전거,11410001,서울특별시 서대문구1,서울특별시 서대문구 홍제동(충만한교회 부근),5,5,0,4,1,0,37.5939976,126.9479126
3515,2015046,2014,자전거,11410002,서울특별시 서대문구2,서울특별시 서대문구 북가좌동(증산교(북단) 부근),4,6,0,2,2,2,37.57745675,126.9032103
3516,2015046,2014,자전거,11410003,서울특별시 서대문구3,서울특별시 서대문구 남가좌동(마포구-서대문구경계(3) 부근),4,5,0,1,1,3,37.56874866,126.9174231
3517,2015046,2014,자전거,11440001,서울특별시 마포구1,서울특별시 마포구 망원동(망원성원APT 부근),5,5,0,3,2,0,37.55583893,126.9007221
3518,2015046,2014,자전거,11440002,서울특별시 마포구2,서울특별시 마포구 망원동(성산초등교앞) 부근),5,5,0,3,1,1,37.55368037,126.9114305
3519,2015046,2014,자전거,11440003,서울특별시 마포구3,서울특별시 마포구 망원동(망원우체국 부근),4,4,0,3,1,0,37.55755425,126.9084187
3520,2015046,2014,자전거,11440004,서울특별시 마포구4,서울특별시 마포구 노고산동(신촌로터리_일반국도6호선_진출_ 부근),4,4,0,2,2,0,37.55529729,126.9371823
3521,2015046,2014,자전거,11440005,서울특별시 마포구5,서울특별시 마포구 상암동(강변북로-구룡로램프(9) 부근),4,4,0,1,2,1,37.57438839,126.8644934
3522,2015046,2014,자전거,11470001,서울특별시 양천구1,서울특별시 양천구 목동(오목교(서단) 부근),13,13,0,4,5,4,37.52397322,126.8773618
3523,2015046,2014,자전거,11470002,서울특별시 양천구2,서울특별시 양천구 목동(목동트라팰리스이스턴에비뉴 부근),9,9,0,4,4,1,37.52490502,126.8723156
3524,2015046,2014,자전거,11470003,서울특별시 양천구3,서울특별시 양천구 신월동(신월지하차도(북측) 부근),7,7,1,0,5,1,37.51704967,126.8406882
3525,2015046,2014,자전거,11470004,서울특별시 양천구4,서울특별시 양천구 신정동(목동10-12단지 부근),7,7,0,4,3,0,37.5139155,126.8571696
3526,2015046,2014,자전거,11470005,서울특별시 양천구5,서울특별시 양천구 목동(SC제일은행등촌지점 부근),7,7,0,2,3,2,37.54711191,126.8628141
3527,2015046,2014,자전거,11470006,서울특별시 양천구6,서울특별시 양천구 신정동(목4공원 부근),7,7,0,1,5,1,37.51766028,126.8684838
3528,2015046,2014,자전거,11470007,서울특별시 양천구7,서울특별시 양천구 목동(일반국도1호선-일반국도6호선_진 부근),6,8,0,3,5,0,37.54868778,126.8877748
3529,2015046,2014,자전거,11470008,서울특별시 양천구8,서울특별시 양천구 목동(KGIT 목동센타 부근),6,7,0,2,5,0,37.53171144,126.8748724
3530,2015046,2014,자전거,11470009,서울특별시 양천구9,서울특별시 양천구 신월동(화곡로입구 부근),5,5,0,3,1,1,37.53989151,126.8258516
3531,2015046,2014,자전거,11470010,서울특별시 양천구10,서울특별시 양천구 신정동(오금교사거리 부근),5,6,0,1,5,0,37.50993746,126.8725204
3532,2015046,2014,자전거,11470011,서울특별시 양천구11,서울특별시 양천구 목동(목동사거리 부근),5,5,0,1,4,0,37.53301996,126.8632574
3533,2015046,2014,자전거,11470012,서울특별시 양천구12,서울특별시 양천구 신정동(목동13-14단지(신정기지창사거리 부근),4,4,0,1,3,0,37.5138811,126.8695443
3534,2015046,2014,자전거,11470013,서울특별시 양천구13,서울특별시 양천구 신정동(목동역 부근),4,5,0,0,4,1,37.52627475,126.864517
3535,2015046,2014,자전거,11470014,서울특별시 양천구14,서울특별시 양천구 신정동(정은스카이빌 부근),4,4,0,0,1,3,37.52232084,126.8485262
3536,2015046,2014,자전거,11500001,서울특별시 강서구1,서울특별시 강서구 화곡동(화곡고가차도(북측) 부근),9,9,0,7,2,0,37.52913218,126.8480657
3537,2015046,2014,자전거,11500002,서울특별시 강서구2,서울특별시 강서구 화곡동(화곡역_강서로_진출_2 부근),8,9,0,1,7,1,37.54178319,126.8401565
3538,2015046,2014,자전거,11500003,서울특별시 강서구3,서울특별시 강서구 가양동(강서구청입구_일반국도6호선_진 부근),7,7,0,2,5,0,37.5557311,126.8542152
3539,2015046,2014,자전거,11500004,서울특별시 강서구4,서울특별시 강서구 방화동(강서농협(방화지점) 부근),5,5,0,1,4,0,37.56692397,126.81227
3540,2015046,2014,자전거,11500005,서울특별시 강서구5,서울특별시 강서구 화곡동(삼오빌딩 부근),5,5,0,1,2,2,37.53668605,126.8335848
3541,2015046,2014,자전거,11500006,서울특별시 강서구6,서울특별시 강서구 화곡동(외환은행강서지점 부근),4,4,0,2,1,1,37.54797524,126.8705139
3542,2015048,2014,보행노인,41210001,경기도 광명시1,경기도 광명시 광명동(아이비클럽(광명점) 부근),4,11,0,4,7,0,37.47603849,126.8528638
3543,2015046,2014,자전거,11500007,서울특별시 강서구7,서울특별시 강서구 화곡동(홍익병원앞_제물포길_진출_1 부근),4,4,0,1,3,0,37.53000713,126.8646664
3544,2015046,2014,자전거,11500008,서울특별시 강서구8,서울특별시 강서구 공항동(공항초교앞_일반국도48호선_진출 부근),4,4,0,0,4,0,37.56067025,126.8169929
3545,2015046,2014,자전거,11530001,서울특별시 구로구1,서울특별시 구로구 구로동(신구로주유소_다사랑길_진입 부근),9,11,0,4,6,1,37.49801601,126.8929428
3546,2015046,2014,자전거,11530002,서울특별시 구로구2,서울특별시 구로구 구로동(구로이화우성아파트_구로큰길_진 부근),9,11,0,3,7,1,37.49092255,126.8925283
3547,2015046,2014,자전거,11530003,서울특별시 구로구3,서울특별시 구로구 구로동(벽산디지털밸리Ⅲ 부근),7,7,1,1,5,0,37.48373699,126.8943667
3548,2015046,2014,자전거,11530004,서울특별시 구로구4,서울특별시 구로구 개봉동(배남준치과의원앞 부근),7,7,0,3,3,1,37.48730708,126.856385
3549,2015046,2014,자전거,11530005,서울특별시 구로구5,서울특별시 구로구 구로동(지하차도(남측)1 부근),6,6,0,1,5,0,37.49764304,126.8713087
3550,2015046,2014,자전거,11530006,서울특별시 구로구6,서울특별시 구로구 개봉동(개봉고가차도(남측) 부근),5,5,0,5,0,0,37.49165206,126.8558627
3551,2015046,2014,자전거,11530007,서울특별시 구로구7,서울특별시 구로구 가리봉동(산업안전협회 부근),5,6,0,1,3,2,37.50220538,126.8894952
3552,2015046,2014,자전거,11530008,서울특별시 구로구8,서울특별시 구로구 가리봉동(구로1교(남단) 부근),5,5,0,1,3,1,37.48724835,126.8976398
3553,2015046,2014,자전거,11530009,서울특별시 구로구9,서울특별시 구로구 구로동(오금교 부근),4,5,0,2,2,1,37.50730943,126.8744761
3554,2015046,2014,자전거,11530010,서울특별시 구로구10,서울특별시 구로구 개봉동(영동빌딩 부근),4,4,0,2,2,0,37.49650356,126.8612511
3555,2015046,2014,자전거,11530011,서울특별시 구로구11,서울특별시 구로구 오류동(오류IC_일반국도46호선_진입_2 부근),4,4,0,1,3,0,37.49693437,126.8460882
3556,2015046,2014,자전거,11545001,서울특별시 금천구1,서울특별시 금천구 독산동(시흥IC_남부순환로_진출_4 부근),7,7,1,3,3,0,37.47923422,126.8981929
3557,2015046,2014,자전거,11545002,서울특별시 금천구2,서울특별시 금천구 가산동(일산기업 부근),5,7,0,2,4,1,37.47767374,126.8771336
3558,2015046,2014,자전거,11545003,서울특별시 금천구3,서울특별시 금천구 독산동(서울불교대학원대학교 부근),5,5,0,2,3,0,37.46727156,126.9018488
3559,2015046,2014,자전거,11620003,서울특별시 관악구3,서울특별시 관악구 신림동(양지빌딩 부근),6,6,0,2,4,0,37.48231881,126.9130791
3560,2015046,2014,자전거,11545004,서울특별시 금천구4,서울특별시 금천구 독산동(진도아파트2차 부근),4,6,0,1,5,0,37.47058046,126.8917003
3561,2015046,2014,자전거,11545005,서울특별시 금천구5,서울특별시 금천구 시흥동(교촌빌딩 부근),4,4,0,1,1,2,37.45169327,126.9018479
3562,2015046,2014,자전거,11560001,서울특별시 영등포구1,서울특별시 영등포구 문래동5가(서부간선도로-도림천로램프(1) 부근),11,14,0,7,4,3,37.51629402,126.8826843
3563,2015046,2014,자전거,11560002,서울특별시 영등포구2,서울특별시 영등포구 여의도동(여의나루역 부근),11,14,0,4,4,6,37.52762188,126.9325803
3564,2015046,2014,자전거,11560003,서울특별시 영등포구3,서울특별시 영등포구 당산동1가(롯데자동차종합정비_일반국도6호 부근),10,12,0,3,6,3,37.54285204,126.8939969
3565,2015046,2014,자전거,11560004,서울특별시 영등포구4,서울특별시 영등포구 대림동(관악구-영등포구경계 부근),7,7,0,3,3,1,37.48522245,126.9023963
3566,2015046,2014,자전거,11560005,서울특별시 영등포구5,서울특별시 영등포구 대림동(대림우성아파트사거리_도림로_진 부근),7,7,0,3,3,1,37.494503,126.8988654
3567,2015046,2014,자전거,11560006,서울특별시 영등포구6,서울특별시 영등포구 대림동(대림사거리 부근),7,8,0,3,2,3,37.48897035,126.9065958
3568,2015046,2014,자전거,11560007,서울특별시 영등포구7,서울특별시 영등포구 양평동2가(양평동새금성교회 부근),7,7,0,1,4,2,37.52357669,126.8822668
3569,2015046,2014,자전거,11560008,서울특별시 영등포구8,서울특별시 영등포구 양평동5가(서부간선도로-제물포길램프(10) 부근),7,7,0,0,6,1,37.53027002,126.8888618
3570,2015046,2014,자전거,11560009,서울특별시 영등포구9,서울특별시 영등포구 여의도동(서강대교남단_신촌로_진입 부근),6,9,0,3,6,0,37.53373258,126.923185
3571,2015046,2014,자전거,11560010,서울특별시 영등포구10,서울특별시 영등포구 영등포동3가(영등포로터리_버드나룻길_진출_1 부근),6,6,0,3,3,0,37.5191953,126.912609
3572,2015046,2014,자전거,11560011,서울특별시 영등포구11,서울특별시 영등포구 당산동3가(영등포구청 부근),6,6,0,3,2,1,37.52804376,126.8971317
3573,2015046,2014,자전거,11560012,서울특별시 영등포구12,서울특별시 영등포구 여의도동(서울방송(SBS) 부근),6,6,0,1,2,3,37.53045601,126.9277827
3574,2015046,2014,자전거,11560013,서울특별시 영등포구13,서울특별시 영등포구 양평동1가(양평1동제일은행 부근),5,6,1,3,2,0,37.52243186,126.8929641
3575,2015046,2014,자전거,11560014,서울특별시 영등포구14,서울특별시 영등포구 여의도동(여의하류IC6 부근),5,5,0,3,1,1,37.53341323,126.9124791
3576,2018029,2017,보행노인,28170002,인천광역시 남구2,인천광역시 남구 주안동(주안초교 부근),3,3,0,3,0,0,37.45737545,126.6801096
3577,2015046,2014,자전거,11560015,서울특별시 영등포구15,서울특별시 영등포구 양평동5가(삼원빌딩앞 부근),5,5,0,2,0,3,37.53723101,126.8907569
3578,2015046,2014,자전거,11560016,서울특별시 영등포구16,서울특별시 영등포구 신길동(대신시장 부근),5,5,0,1,4,0,37.51200509,126.9166763
3579,2015046,2014,자전거,11560017,서울특별시 영등포구17,서울특별시 영등포구 당산동6가(당산역_당산로_진출_2 부근),5,5,0,1,3,1,37.53448038,126.9022027
3580,2015046,2014,자전거,11560018,서울특별시 영등포구18,서울특별시 영등포구 신길동(보라매역 부근),5,5,0,0,5,0,37.50004519,126.9196362
3581,2015046,2014,자전거,11560019,서울특별시 영등포구19,서울특별시 영등포구 신길동(신풍역_신길로_진입 부근),5,5,0,0,4,1,37.5015306,126.9097328
3582,2015046,2014,자전거,11560020,서울특별시 영등포구20,서울특별시 영등포구 신길동(대진목재 부근),5,5,0,0,3,2,37.5042767,126.9032841
3583,2015046,2014,자전거,11560021,서울특별시 영등포구21,서울특별시 영등포구 양평동(서부간선도로-양평로램프(3) 부근),4,5,0,4,1,0,37.54272733,126.8872546
3584,2015046,2014,자전거,11560022,서울특별시 영등포구22,서울특별시 영등포구 여의도동(원효대교사거리 부근),4,8,0,3,4,1,37.52340869,126.9374219
3585,2015046,2014,자전거,11590001,서울특별시 동작구1,서울특별시 동작구 본동(노량진북고가차도(남측) 부근),9,9,0,3,5,1,37.51431502,126.9548664
3586,2015046,2014,자전거,11590002,서울특별시 동작구2,서울특별시 동작구 대방동(신대방타워 부근),7,8,0,1,5,2,37.49977983,126.9260335
3587,2015046,2014,자전거,11590003,서울특별시 동작구3,서울특별시 동작구 신대방동(보라매두산위브 부근),5,10,1,1,8,0,37.49642677,126.9142635
3588,2015046,2014,자전거,11590004,서울특별시 동작구4,서울특별시 동작구 흑석동(명수대현대아파트 부근),5,8,0,3,3,2,37.50833079,126.96835
3589,2015046,2014,자전거,11590005,서울특별시 동작구5,서울특별시 동작구 노량진동(노들길램프(1) 부근),4,4,0,3,1,0,37.51597381,126.9491669
3590,2015046,2014,자전거,11590006,서울특별시 동작구6,서울특별시 동작구 사당동(신한은행사당지점 부근),4,4,0,1,2,1,37.47658751,126.9776063
3591,2015046,2014,자전거,11590007,서울특별시 동작구7,서울특별시 동작구 동작동(올림픽대로-현충로램프(5) 부근),4,5,0,0,5,0,37.50572712,126.9773128
3592,2015046,2014,자전거,11620001,서울특별시 관악구1,서울특별시 관악구 봉천동(신림5지구대 부근),9,9,0,3,5,1,37.48682524,126.9341785
3593,2015046,2014,자전거,11620002,서울특별시 관악구2,서울특별시 관악구 신림동(관악구-동작구경계(7) 부근),8,10,0,2,7,1,37.48781255,126.9139219
3594,2015046,2014,자전거,11620004,서울특별시 관악구4,서울특별시 관악구 신림동(동방2교(북단) 부근),6,6,0,1,4,1,37.47106472,126.9357237
3595,2015046,2014,자전거,11620005,서울특별시 관악구5,서울특별시 관악구 봉천동(롯데백화점앞(관악점) 부근),6,6,0,0,6,0,37.49019966,126.9234345
3596,2015046,2014,자전거,11650001,서울특별시 서초구1,서울특별시 서초구 잠원동(신동초교 부근),6,6,0,2,2,2,37.51725507,127.008921
3597,2015046,2014,자전거,11650002,서울특별시 서초구2,서울특별시 서초구 방배동(이수역 부근),5,5,0,2,3,0,37.48555556,126.9821386
3598,2015046,2014,자전거,11650003,서울특별시 서초구3,서울특별시 서초구 반포동(올림픽대로램프(1) 부근),5,5,0,2,1,2,37.50819,126.9943807
3599,2015046,2014,자전거,11650004,서울특별시 서초구4,서울특별시 서초구 잠원동(올림픽대로-반포로램프(3) 부근),4,4,0,1,2,1,37.51136611,126.9993945
3600,2015046,2014,자전거,11650005,서울특별시 서초구5,서울특별시 서초구 방배동(방배4동지구대 부근),4,4,0,1,1,2,37.49074439,126.9871003
3601,2015046,2014,자전거,11680001,서울특별시 강남구1,서울특별시 강남구 압구정동(서초구-강남구경계(5) 부근),6,7,0,2,3,2,37.5243582,127.0153779
3602,2015046,2014,자전거,11680002,서울특별시 강남구2,서울특별시 강남구 일원동(대청공원앞 부근),6,6,0,1,5,0,37.49232252,127.0835376
3603,2015046,2014,자전거,11680003,서울특별시 강남구3,서울특별시 강남구 역삼동(광진빌딩 부근),5,5,0,2,3,0,37.49713819,127.0453376
3604,2015046,2014,자전거,11680004,서울특별시 강남구4,서울특별시 강남구 개포동(동진빌딩 부근),5,5,0,1,3,1,37.478874,127.0491047
3605,2015046,2014,자전거,11680005,서울특별시 강남구5,서울특별시 강남구 대치동(청실종합상가 부근),4,4,0,3,0,1,37.49238388,127.058243
3606,2015046,2014,자전거,11680006,서울특별시 강남구6,서울특별시 강남구 도곡동(롯데백화점앞 부근),4,4,0,2,2,0,37.4967163,127.0543521
3607,2015046,2014,자전거,11710001,서울특별시 송파구1,서울특별시 송파구 잠실동(올림픽대로-백제고분로램프(3) 부근),16,18,0,8,5,5,37.51823318,127.0815046
3608,2015046,2014,자전거,11710002,서울특별시 송파구2,서울특별시 송파구 석촌동(배명로터리 부근),10,10,0,5,5,0,37.50231683,127.0965954
3609,2015046,2014,자전거,11710003,서울특별시 송파구3,서울특별시 송파구 가락동(제일오피스텔 부근),10,10,0,4,3,3,37.49304669,127.117271
3610,2015046,2014,자전거,11710004,서울특별시 송파구4,서울특별시 송파구 방이동(올림픽공원_남부순환로_진출_2 부근),10,10,0,2,5,3,37.51313485,127.1286503
3611,2015046,2014,자전거,11710005,서울특별시 송파구5,서울특별시 송파구 삼전동(잠실3동파출소앞 부근),9,9,0,4,5,0,37.50746375,127.0908079
3612,2015046,2014,자전거,11710006,서울특별시 송파구6,서울특별시 송파구 석촌동(석촌호수(서호) 부근),9,10,0,2,6,2,37.50651184,127.0970813
3613,2015046,2014,자전거,11710007,서울특별시 송파구7,서울특별시 송파구 방이동(방이역 부근),8,8,1,1,5,1,37.50874504,127.126188
3614,2015046,2014,자전거,11710008,서울특별시 송파구8,서울특별시 송파구 방이동(올림픽공원삼거리_위례성길_진출 부근),8,8,0,5,3,0,37.51683179,127.1141751
3615,2015046,2014,자전거,11710009,서울특별시 송파구9,서울특별시 송파구 방이동(잠사중앙길-올림픽로_진입 부근),8,8,0,3,3,2,37.51593868,127.1083744
3616,2015046,2014,자전거,11710010,서울특별시 송파구10,서울특별시 송파구 거여동(마천사거리 부근),8,8,0,0,4,4,37.49715181,127.1462653
3617,2015046,2014,자전거,11710011,서울특별시 송파구11,서울특별시 송파구 신천동(잠실역_일반국도3호선_진입_1 부근),7,8,0,4,4,0,37.51409407,127.0993537
3618,2015046,2014,자전거,11710012,서울특별시 송파구12,서울특별시 송파구 삼전동(신양빌라 부근),7,7,0,4,2,1,37.50123317,127.0850154
3619,2015046,2014,자전거,11710013,서울특별시 송파구13,서울특별시 송파구 가락동(문정시영아파트 부근),7,7,0,2,2,3,37.49237414,127.1360293
3620,2015046,2014,자전거,11710014,서울특별시 송파구14,서울특별시 송파구 풍납동(천호사거리 부근),6,6,0,3,2,1,37.53861611,127.1234642
3621,2015046,2014,자전거,11710015,서울특별시 송파구15,서울특별시 송파구 가락동(가락시장_남부순환로_진입_1 부근),6,6,0,3,1,2,37.49770602,127.1149463
3622,2015046,2014,자전거,11710016,서울특별시 송파구16,서울특별시 송파구 방이동(성내유수지 부근),5,5,1,1,3,0,37.52595607,127.1228411
3623,2015046,2014,자전거,11710017,서울특별시 송파구17,서울특별시 송파구 방이동(방이사거리 부근),5,7,0,4,2,1,37.51069518,127.1129793
3624,2015046,2014,자전거,11710018,서울특별시 송파구18,서울특별시 송파구 잠실동(올림픽대로-백제고분로램프(5) 부근),5,6,0,1,4,1,37.51935903,127.074457
3625,2015046,2014,자전거,11710019,서울특별시 송파구19,서울특별시 송파구 방이동(올림픽공원북2문 부근),5,5,0,1,4,0,37.52380944,127.1274424
3626,2015046,2014,자전거,11710020,서울특별시 송파구20,서울특별시 송파구 신천동(올림픽대로-일반국도3호선램프(6 부근),5,5,0,1,3,1,37.52329896,127.1008614
3627,2015046,2014,자전거,27140002,대구광역시 동구2,대구광역시 동구 효목동(유엔빌리지 부근),8,8,0,2,5,1,35.8865345,128.6375658
3628,2015046,2014,자전거,11710021,서울특별시 송파구21,서울특별시 송파구 잠실동(잠실지구대 부근),5,5,0,0,2,3,37.51166017,127.0819705
3629,2015046,2014,자전거,11710022,서울특별시 송파구22,서울특별시 송파구 석촌동(석촌호수남(석촌사거리) 부근),4,4,0,0,3,1,37.50868996,127.1041413
3630,2015046,2014,자전거,11740001,서울특별시 강동구1,서울특별시 강동구 성내동(농협하나로마트앞 부근),8,9,0,3,5,1,37.52551999,127.1354578
3631,2015046,2014,자전거,11740002,서울특별시 강동구2,서울특별시 강동구 천호동(산경빌딩 부근),7,7,1,3,3,0,37.53672269,127.129291
3632,2015046,2014,자전거,11740003,서울특별시 강동구3,서울특별시 강동구 성내동(둔촌사거리 부근),7,7,0,3,4,0,37.52118481,127.1338947
3633,2015046,2014,자전거,11740004,서울특별시 강동구4,서울특별시 강동구 길동(길동사거리_일반국도43호선_진입 부근),6,6,0,5,1,0,37.53367916,127.1390061
3634,2015046,2014,자전거,11740005,서울특별시 강동구5,서울특별시 강동구 암사동(선사사거리 부근),5,5,0,3,2,0,37.55464982,127.1290324
3635,2015046,2014,자전거,11740006,서울특별시 강동구6,서울특별시 강동구 천호동(올림픽대로-구천면길램프(3) 부근),4,5,0,4,0,1,37.54762202,127.1213805
3636,2015046,2014,자전거,11740007,서울특별시 강동구7,서울특별시 강동구 길동(굽은다리역 부근),4,4,0,1,3,0,37.54632851,127.1430657
3637,2015046,2014,자전거,11740008,서울특별시 강동구8,서울특별시 강동구 암사동(올림픽대로-고덕동길램프(3) 부근),4,4,0,1,3,0,37.55460598,127.1237228
3638,2015046,2014,자전거,26170001,부산광역시 동구1,부산광역시 동구 수정동(수림하이츠 부근),4,4,0,2,1,1,35.12736536,129.043751
3639,2015046,2014,자전거,26260001,부산광역시 동래구1,부산광역시 동래구 낙민동(연안교(남측) 부근),6,6,0,3,3,0,35.19302562,129.0908016
3640,2015046,2014,자전거,26260002,부산광역시 동래구2,부산광역시 동래구 온천동(내성교차로 부근),5,5,0,2,2,1,35.20430008,129.0783699
3641,2015046,2014,자전거,26260003,부산광역시 동래구3,부산광역시 동래구 온천동(동래교(북측) 부근),4,4,0,3,1,0,35.21136388,129.0783406
3642,2015046,2014,자전거,26260004,부산광역시 동래구4,부산광역시 동래구 안락동(안락교차로 부근),4,4,0,3,0,1,35.19806005,129.0979858
3643,2015046,2014,자전거,26260005,부산광역시 동래구5,부산광역시 동래구 명륜동(황재을법무사사무소 부근),4,4,0,3,0,1,35.20132021,129.0852311
3644,2015046,2014,자전거,26260006,부산광역시 동래구6,부산광역시 동래구 사직동(종합씽크 부근),4,4,0,2,2,0,35.19847269,129.075444
3645,2015046,2014,자전거,26260007,부산광역시 동래구7,부산광역시 동래구 사직동(원조대구막창왕갈비 부근),4,4,0,2,1,1,35.19268261,129.0644589
3646,2015046,2014,자전거,26290001,부산광역시 남구1,부산광역시 남구 용호동(용호여중B 부근),6,6,0,1,4,1,35.12676249,129.109471
3647,2015046,2014,자전거,26320001,부산광역시 북구1,부산광역시 북구 구포동(덕천교차로 부근),5,5,0,1,4,0,35.21004738,129.0053444
3648,2015046,2014,자전거,26350001,부산광역시 해운대구1,부산광역시 해운대구 우동(운촌어선출입항신고소.해양경찰서 부근),5,5,0,3,2,0,35.15769507,129.1511214
3649,2015046,2014,자전거,26350002,부산광역시 해운대구2,부산광역시 해운대구 좌동(르비앙안경 부근),4,4,0,2,1,1,35.17380996,129.1725515
3650,2015046,2014,자전거,26380001,부산광역시 사하구1,부산광역시 사하구 하단동(낙동강하구둑(동측) 부근),4,5,0,4,1,0,35.10689278,128.9568199
3651,2015046,2014,자전거,26410001,부산광역시 금정구1,부산광역시 금정구 장전동(소정천삼거리 부근),4,4,0,0,1,3,35.22325871,129.0877783
3652,2015046,2014,자전거,26500001,부산광역시 수영구1,부산광역시 수영구 광안동(효성 부근),8,8,0,3,3,2,35.16483811,129.1145279
3653,2015046,2014,자전거,26500002,부산광역시 수영구2,부산광역시 수영구 남천동(아사단란주점 부근),4,4,0,1,3,0,35.13718784,129.1126659
3654,2015046,2014,자전거,27110001,대구광역시 중구1,대구광역시 중구 달성동(영풍상사 부근),6,6,2,2,1,1,35.87717875,128.5777845
3655,2015046,2014,자전거,27110002,대구광역시 중구2,대구광역시 중구 계산동2가(계산오거리 부근),6,6,0,3,2,1,35.86650495,128.5870115
3656,2015046,2014,자전거,27110003,대구광역시 중구3,대구광역시 중구 대봉동(삼협건축사무소 부근),6,6,0,2,2,2,35.86012743,128.5987807
3657,2015046,2014,자전거,27110004,대구광역시 중구4,대구광역시 중구 태평로3가(태평네거리 부근),6,6,0,2,2,2,35.87618178,128.5887548
3658,2015046,2014,자전거,27110005,대구광역시 중구5,대구광역시 중구 대신동(큰장삼거리 부근),5,5,0,2,3,0,35.86900604,128.5789363
3659,2015046,2014,자전거,27110006,대구광역시 중구6,대구광역시 중구 달성동(달성네거리 부근),4,5,0,3,2,0,35.87794609,128.5819428
3660,2015046,2014,자전거,27110007,대구광역시 중구7,대구광역시 중구 동인동4가(동인4가파출소 부근),4,4,0,2,1,1,35.86869293,128.6104738
3661,2015046,2014,자전거,27140001,대구광역시 동구1,대구광역시 동구 지저동(법무사김경문사무소 부근),9,9,0,5,4,0,35.89078563,128.6422909
3662,2015046,2014,자전거,27140003,대구광역시 동구3,대구광역시 동구 방촌동(대구은행(주)방촌지점 부근),7,7,0,3,3,1,35.8816082,128.6653972
3663,2015046,2014,자전거,27140004,대구광역시 동구4,대구광역시 동구 신암동(공고네거리 부근),6,6,0,2,4,0,35.88126121,128.6155162
3664,2015046,2014,자전거,27140005,대구광역시 동구5,대구광역시 동구 불로동(불로시장 부근),6,6,0,2,4,0,35.91142891,128.6409507
